donor_id,donation_amount,donation_date,account_type,donation_source
0014T00000IZ0FO,103,2022-05-16,Core,Website
0014T000004z61k,40,2021-01-14,Core,Email
0014T000006uY5X,12,2021-06-19,Core,Ads
0014T00000OKVw6,25.75,2021-11-22,Core,Website
0014T00000MLZfa,51.5,2021-10-02,Core,Website
0014T00000BYJwD,25,2021-06-02,Core,Ads
0014T000004z61k,40,2021-02-14,Core,Email
0014T00000MLZfa,51.5,2021-09-02,Core,Website
0014T00000BYJwD,25,2021-07-02,Core,Ads
0014T00000DG7yD,25.75,2021-12-26,Core,Ads
0014T00000Qcj5u,103,2022-03-08,Core,Website
0014T000004z61k,40,2021-03-14,Core,Email
0014T00000BYJwD,25,2021-08-02,Core,Ads
0014T00000DG7yD,25.75,2022-01-26,Core,Ads
0014T000004z61k,40,2021-04-14,Core,Email
0014T00000BYJwD,25,2021-09-02,Core,Ads
0014T00000DG7yD,25.75,2022-02-26,Core,Ads
0014T000004z61k,40,2021-05-14,Core,Email
0014T00000N7qhE,25.75,2021-11-02,Core,Website
0014T00000DG7yD,25.75,2022-03-26,Core,Ads
0014T00000N7qhE,25.75,2021-12-02,Core,Website
0014T000008TpiB,12,2021-01-22,Core,Website
0014T000004xC75,28,2021-11-20,Core,Direct Mail
0014T00000DG7yD,25.75,2022-04-26,Core,Ads
0014T000008TpiB,12,2021-02-22,Core,Website
0014T00000QeHMS,25.75,2022-04-26,Core,Website
0014T000004xZUC,15,2021-01-24,Core,Ads
0014T000008TpiB,12,2021-03-22,Core,Website
0014T000006u1U0,50,2021-11-14,Core,Ads
0014T00000AoIDj,77.25,2021-03-06,Mid-Level,Direct Mail
0014T00000OzrT9,19.57,2022-05-23,Core,Ads
0014T000004xZUC,15,2021-02-24,Core,Ads
0014T000008TpiB,12,2021-04-22,Core,Website
0014T00000AoIDj,77.25,2021-04-06,Mid-Level,Direct Mail
0014T000004xZUC,15,2021-03-24,Core,Ads
0014T00000DNEF3,15.45,2021-01-06,Core,Website
0014T000004xNgk,103,2022-04-01,Core,Website
0014T00000AoIDj,77.25,2021-05-06,Mid-Level,Direct Mail
0014T000004xZUC,15,2021-04-24,Core,Ads
0014T00000DNEF3,15.45,2021-02-06,Core,Website
0014T00000EFBNp,77.25,2022-04-22,Core,Website
0014T00000AoIDj,77.25,2021-06-06,Mid-Level,Direct Mail
0014T000004z16G,12,2021-07-16,Core,Email
0014T000004xZUC,15,2021-05-24,Core,Ads
0014T00000DNEF3,15.45,2021-03-06,Core,Website
0014T00000AoIDj,77.25,2021-07-06,Mid-Level,Direct Mail
0014T000004z16G,12,2021-08-16,Core,Email
0014T000004xZUC,15,2021-06-24,Core,Ads
0014T00000N8SnR,77.25,2021-12-06,Core,Ads
0014T00000BYLs8,7.77,2021-10-02,Core,Ads
0014T00000DNEF3,15.45,2021-04-06,Core,Website
0014T00000AoIDj,77.25,2021-08-06,Mid-Level,Direct Mail
0014T000004z16G,12,2021-09-16,Core,Email
0014T000004xZUC,15,2021-07-24,Core,Ads
0014T00000N8SnR,77.25,2021-11-06,Core,Ads
0014T000004xZgB,25,2021-09-28,Core,Website
0014T00000BYLs8,7.77,2021-11-02,Core,Ads
0014T00000DNEF3,15.45,2021-05-06,Core,Website
0014T000008UWz4,10,2021-06-15,Core,Email
0014T000004z6mQ,5,2022-01-07,Core,Direct Mail
0014T000004xZUC,15,2021-08-24,Core,Ads
0014T00000BYLs8,7.77,2021-12-02,Core,Ads
0014T00000DNEF3,15.45,2021-06-06,Core,Website
0014T000008UWz4,10,2021-07-15,Core,Email
0014T000004z6mQ,5,2022-02-07,Core,Direct Mail
0014T000004xZUC,15,2021-09-24,Core,Ads
0014T000004kKsj,5,2021-01-12,Core,Ads
0014T000004xQ3G,10.3,2021-12-22,Core,Ads
0014T00000FAipI,103,2021-03-06,Core,Ads
0014T000008UWz4,10,2021-08-15,Core,Email
0014T000004yIUX,10,2021-02-16,Core,Website
0014T000004z6mQ,5,2022-03-07,Core,Direct Mail
0014T000004kKsj,5,2021-02-12,Core,Ads
0014T00000K33cT,25,2021-10-06,Core,Ads
0014T00000FAipI,103,2021-04-06,Core,Ads
0014T000008UWz4,10,2021-09-15,Core,Email
0014T000004yIUX,10,2021-03-16,Core,Website
0014T000004z6mQ,5,2022-04-07,Core,Direct Mail
0014T000004kKsj,5,2021-03-12,Core,Ads
0014T000008UWz4,10,2021-10-15,Core,Email
0014T000004z6mQ,5,2022-05-07,Core,Direct Mail
0014T00000QcMnM,25.75,2022-05-03,Core,Ads
0014T000008UWz4,10,2021-11-15,Core,Email
0014T00000AzTSO,25,2022-02-16,Core,Website
0014T000008UWz4,10,2021-12-15,Core,Email
0014T000004yGZP,25,2021-01-12,Core,Website
0014T000004y0Bz,25.75,2022-05-03,Core,Website
0014T000008UWz4,10,2022-01-15,Core,Email
0014T00000OzCZW,25.75,2022-03-12,Core,Direct Mail
0014T00000IYwfz,20.59,2021-11-15,Core,Ads
0014T00000N8HSS,25.75,2021-12-04,Core,Website
0014T000004kLZ2,20,2022-03-18,Mid-Level,Email
0014T000006uA5B,25,2021-01-04,Core,Website
0014T00000IYwfz,20.59,2022-03-15,Core,Ads
0014T00000N8HSS,25.75,2021-11-04,Core,Website
0014T000004kLZ2,20,2022-04-18,Mid-Level,Email
0014T000006uA5B,25,2021-02-04,Core,Website
0014T00000IYwfz,20.59,2022-04-15,Core,Ads
0014T000004kLZ2,20,2022-05-18,Mid-Level,Email
0014T000006uA5B,25,2021-03-04,Core,Website
0014T00000OzWoM,19,2022-01-16,Core,Ads
0014T00000Qcf4W,51.5,2022-04-10,Core,Website
0014T00000IYwfz,20.59,2022-05-15,Core,Ads
0014T00000N8Ego,15.45,2021-11-04,Core,Website
0014T000006uY5X,12,2021-07-19,Core,Ads
0014T000006uA5B,25,2021-04-04,Core,Website
0014T00000OzWoM,19,2021-12-16,Core,Ads
0014T00000IZUfe,5.15,2021-05-18,Core,Website
0014T00000N7qvd,25,2021-12-02,Core,Website
0014T000006uY5X,12,2021-08-19,Core,Ads
0014T000006uA5B,25,2021-05-04,Core,Website
0014T00000KFcxc,50,2022-03-17,Core,Website
0014T00000FB5Gg,25.75,2021-01-07,Core,Website
0014T000008TRvy,12,2021-11-20,Core,Ads
0014T00000N7qvd,25,2021-11-02,Core,Website
0014T000006uY5X,12,2021-09-19,Core,Ads
0014T00000FB5Gg,25.75,2021-02-07,Core,Website
0014T000008TRvy,12,2021-12-20,Core,Ads
0014T000006uY5X,12,2021-10-19,Core,Ads
0014T00000FB5Gg,25.75,2021-10-07,Core,Website
0014T000008TRvy,12,2022-01-20,Core,Ads
0014T000006uY5X,12,2021-11-19,Core,Ads
0014T00000FB5Gg,25.75,2021-11-07,Core,Website
0014T00000IZsOU,25,2021-06-19,Core,Other
0014T000008TRvy,12,2022-02-20,Core,Ads
0014T000006uY5X,12,2021-12-19,Core,Ads
0014T000004kGYn,10,2021-01-08,Core,Ads
0014T00000FB5Gg,25.75,2021-12-07,Core,Website
0014T00000IZsOU,25,2021-07-19,Core,Other
0014T000006uY5X,12,2022-01-19,Core,Ads
0014T000004kGYn,10,2021-02-08,Core,Ads
0014T000004xZlq,25,2021-10-23,Core,Website
0014T00000FB5Gg,25.75,2022-01-07,Core,Website
0014T000006uY5X,12,2022-02-19,Core,Ads
0014T000004kGYn,10,2021-03-08,Core,Ads
0014T000004xZlq,25,2021-11-23,Core,Website
0014T00000FB5Gg,25.75,2022-02-07,Core,Website
0014T000006uY5X,12,2022-03-19,Core,Ads
0014T000004kGYn,10,2021-04-08,Core,Ads
0014T000004xZlq,25,2021-12-23,Core,Website
0014T00000FB5Gg,25.75,2022-03-07,Core,Website
0014T00000GfKZe,412,2021-03-13,Core,Website
0014T000004kIqg,85,2021-12-04,Mid-Level,Website
0014T000004xZlq,25,2022-01-23,Core,Website
0014T000004kIqg,85,2022-01-04,Mid-Level,Website
0014T000004xZlq,25,2022-02-23,Core,Website
0014T00000OKNoO,15.45,2022-01-19,Core,Website
0014T00000LPn60,25.75,2022-05-21,Core,Website
0014T000004kIqg,85,2022-02-04,Mid-Level,Website
0014T000004xZlq,25,2022-03-23,Core,Website
0014T00000OKNoO,15.45,2022-01-19,Core,Ads
0014T00000N7war,15.45,2022-04-02,Core,Website
0014T00000Qdl4O,25,2022-05-21,Core,Ads
0014T000004kIqg,85,2022-03-04,Mid-Level,Website
0014T000004xZlq,25,2022-04-23,Core,Website
0014T00000K6MiX,12,2022-01-30,Core,Website
0014T000004kIqg,85,2022-04-04,Mid-Level,Website
0014T000004xZlq,25,2022-05-23,Core,Website
0014T000004xEnW,20,2021-06-21,Core,Website
0014T000004kIqg,85,2022-05-04,Mid-Level,Website
0014T000004xFiK,25,2021-05-16,Core,Direct Mail
0014T00000P0BE5,19,2022-01-31,Core,Website
0014T00000N7tmy,103,2021-11-02,Mid-Level,Website
0014T000004xFiK,25,2021-06-16,Core,Direct Mail
0014T00000P0BE5,19,2021-12-31,Core,Website
0014T000004xFiK,25,2021-07-16,Core,Direct Mail
0014T000004z9nL,25.75,2021-12-15,Core,Website
0014T000004xFiK,25,2021-08-16,Core,Direct Mail
0014T00000MLVDX,25.75,2021-10-03,Core,Ads
0014T00000AokYU,12,2021-11-01,Core,Ads
0014T000004kHva,10,2022-03-08,Core,Website
0014T000004z9nL,25.75,2022-01-15,Core,Website
0014T000004xFiK,25,2021-09-16,Core,Direct Mail
0014T00000MLVDX,25.75,2021-09-03,Core,Ads
0014T00000AokYU,12,2021-12-01,Core,Ads
0014T000004z9nL,25.75,2022-02-15,Core,Website
0014T000004xDaL,20,2021-02-15,Core,Website
0014T000004xFiK,25,2021-10-16,Core,Direct Mail
0014T000004kKtR,10,2021-11-20,Core,Website
0014T00000AokYU,12,2022-01-01,Core,Ads
0014T000004z9nL,25.75,2022-03-15,Core,Website
0014T000004xDaL,20,2021-03-15,Core,Website
0014T000004xFiK,25,2021-11-16,Core,Direct Mail
0014T000004xOnW,25,2021-11-20,Core,Ads
0014T00000AokYU,12,2022-02-01,Core,Ads
0014T000004z9nL,25.75,2022-04-15,Core,Website
0014T000004xDaL,20,2021-04-15,Core,Website
0014T000004xFiK,25,2021-12-16,Core,Direct Mail
0014T00000AokYU,12,2022-03-01,Core,Ads
0014T000004z9nL,25.75,2022-05-15,Core,Website
0014T000004kGYm,25.75,2021-11-29,Core,Website
0014T000004xDaL,20,2021-05-15,Core,Website
0014T000004xFiK,25,2022-01-16,Core,Direct Mail
0014T00000AokYU,12,2022-04-01,Core,Ads
0014T00000D4TJ2,154.5,2021-11-13,Mid-Level,Website
0014T00000GiuIV,25,2021-09-18,Core,Website
0014T00000N7mu9,103,2021-12-01,Core,Website
0014T000004xFiK,25,2022-02-16,Core,Direct Mail
0014T00000AokYU,12,2022-05-01,Core,Ads
0014T00000GiuIV,50,2021-06-19,Core,Website
0014T00000N7mu9,103,2021-11-01,Core,Website
0014T000004xFvW,25,2022-04-01,Core,Website
0014T00000LR4kr,12,2022-05-08,Core,Website
0014T00000GiuIV,25,2021-10-18,Core,Website
0014T00000N8Ghr,103,2021-12-04,Core,Website
0014T00000N7lbR,10.3,2022-04-01,Core,Website
0014T00000GiuIV,25,2021-12-18,Core,Website
0014T00000N8Ghr,103,2021-11-04,Core,Website
0014T000004kL3M,15.45,2022-04-01,Core,Website
0014T00000GiuIV,25,2022-01-18,Core,Website
0014T00000GiuIV,25,2022-02-18,Core,Website
0014T00000SDGeU,25.75,2022-05-31,Core,Website
0014T000008Tnj2,25,2022-02-16,Core,Website
0014T00000DGkn6,25.75,2021-06-28,Core,Website
0014T00000OzGFb,5.15,2022-05-13,Core,Email
0014T00000DGkn6,25.75,2021-07-28,Core,Website
0014T00000D2ypr,25,2022-05-13,Core,Ads
0014T000004xBOx,20.6,2021-06-18,Core,Ads
0014T00000DGkn6,25.75,2021-08-28,Core,Website
0014T000004yUFy,5,2022-04-21,Core,Website
0014T00000DGkn6,25.75,2021-09-28,Core,Website
0014T000004yUFy,5,2022-05-21,Core,Website
0014T000004yUFy,5,2021-09-21,Core,Website
0014T000008TppN,25.75,2022-01-23,Core,Email
0014T000004xZ58,10,2021-05-08,Core,Ads
0014T000006uA5B,25,2021-06-04,Core,Website
0014T000004yUFy,5,2021-10-21,Core,Website
0014T000008TppN,25.75,2022-02-23,Core,Email
0014T000004xZ58,10,2021-06-08,Core,Ads
0014T000006uA5B,25,2021-07-04,Core,Website
0014T000004yWwQ,25,2021-01-16,Core,Email
0014T000004yUFy,5,2021-11-21,Core,Website
0014T000008TppN,25.75,2022-03-23,Core,Email
0014T000004xZ58,10,2021-07-08,Core,Ads
0014T00000EvnV0,15,2021-10-12,Core,Website
0014T000006uA5B,25,2021-08-04,Core,Website
0014T000008WEkk,15,2021-01-17,Core,Website
0014T000004yWwQ,25,2021-02-16,Core,Email
0014T00000N7mbj,103,2021-11-01,Core,Website
0014T00000N7rJQ,25.75,2021-12-02,Core,Website
0014T000008TppN,25.75,2022-04-23,Core,Email
0014T000004xZ58,10,2021-08-08,Core,Ads
0014T000006uA5B,25,2021-09-04,Core,Website
0014T000008WEkk,15,2021-02-17,Core,Website
0014T000004yWwQ,25,2021-03-16,Core,Email
0014T00000IZE1P,25,2021-08-17,Core,Ads
0014T00000N7rJQ,25.75,2021-11-02,Core,Website
0014T000008TppN,25.75,2022-05-23,Core,Email
0014T000004xZ58,10,2021-09-08,Core,Ads
0014T000008WEkk,15,2021-03-17,Core,Website
0014T000004yWwQ,25,2021-04-16,Core,Email
0014T000006uXuV,77.25,2021-02-08,Core,Website
0014T00000IZE1P,25,2021-09-17,Core,Ads
0014T000004yvhj,25,2021-01-19,Core,Website
0014T000004xZ58,10,2021-10-08,Core,Ads
0014T000004yWwQ,25,2021-05-16,Core,Email
0014T000006uXuV,77.25,2021-03-08,Core,Website
0014T00000IZE1P,25,2021-10-17,Core,Ads
0014T000004yvhj,25,2021-02-19,Core,Website
0014T000004xZ58,10,2021-11-08,Core,Ads
0014T000004yWwQ,25,2021-06-16,Core,Email
0014T000006uXuV,77.25,2021-04-08,Core,Website
0014T00000IZE1P,25,2021-11-17,Core,Ads
0014T000004yvhj,25,2021-03-19,Core,Website
0014T00000N8E4H,25.75,2021-11-04,Core,Website
0014T000004xZ58,10,2021-12-08,Core,Ads
0014T000004yWwQ,25,2021-07-16,Core,Email
0014T000006uXuV,77.25,2021-05-08,Core,Website
0014T000004yvhj,25,2021-04-19,Core,Website
0014T00000N7rTn,10,2021-12-06,Core,Website
0014T00000N8EJ7,7.21,2021-12-04,Core,Website
0014T000008TpiB,12,2021-05-22,Core,Website
0014T000004xZ58,10,2022-01-08,Core,Ads
0014T00000BYJwD,25,2021-10-02,Core,Ads
0014T000006uXuV,77.25,2021-06-08,Core,Website
0014T000004yvhj,25,2021-05-19,Core,Website
0014T00000N8EJ7,7.21,2021-11-04,Core,Website
0014T000008TpiB,12,2021-06-22,Core,Website
0014T000004xZ58,10,2022-02-08,Core,Ads
0014T00000K4fco,12,2021-10-13,Core,Website
0014T00000BYJwD,25,2021-11-02,Core,Ads
0014T000006uXuV,77.25,2021-07-08,Core,Website
0014T00000N7nLD,25.75,2021-12-01,Core,Website
0014T00000MUzh5,25.75,2022-02-23,Core,Website
0014T000008TpiB,12,2021-07-22,Core,Website
0014T00000BYJwD,25,2021-12-02,Core,Ads
0014T000006uXuV,77.25,2021-08-08,Core,Website
0014T00000FxaQX,15,2022-02-19,Core,Ads
0014T00000N7nLD,25.75,2021-11-01,Core,Website
0014T000008TpiB,12,2021-08-22,Core,Website
0014T00000BYJwD,25,2022-01-02,Core,Ads
0014T00000OzcWS,51.5,2022-03-18,Core,Website
0014T000006uXuV,77.25,2021-09-08,Core,Website
0014T00000FxaQX,15,2022-03-19,Core,Ads
0014T000008TpiB,12,2021-09-22,Core,Website
0014T00000BYJwD,25,2022-02-02,Core,Ads
0014T00000FxaQX,15,2022-04-19,Core,Ads
0014T000008TpiB,12,2021-10-22,Core,Website
0014T000004yXR9,100,2021-01-09,Mid-Level,Email
0014T00000BYJwD,25,2022-03-02,Core,Ads
0014T00000MVdah,25.75,2022-03-11,Core,Website
0014T00000FxaQX,15,2022-05-19,Core,Ads
0014T000008TpiB,12,2021-11-22,Core,Website
0014T000004yXR9,100,2021-02-09,Mid-Level,Email
0014T00000BYJwD,25,2022-04-02,Core,Ads
0014T000008TpiB,12,2021-12-22,Core,Website
0014T000004yXR9,100,2021-03-09,Mid-Level,Email
0014T00000Aoo4T,75,2021-04-02,Core,Ads
0014T00000BYJwD,25,2022-05-02,Core,Ads
0014T000004kGse,50,2021-05-26,Core,Ads
0014T00000LQ0sk,51.5,2021-11-23,Core,Website
0014T00000Aoo4T,75,2021-05-02,Core,Ads
0014T00000EFBOd,10,2022-04-22,Core,Website
0014T00000D3xoW,12,2021-02-08,Core,Ads
0014T000004xEnW,20,2021-03-21,Core,Website
0014T000004kLWb,38,2022-05-03,Core,Email
0014T000004kGse,50,2021-06-26,Core,Ads
0014T00000Aoo4T,75,2021-06-02,Core,Ads
0014T00000EFBOd,10,2022-05-22,Core,Website
0014T00000D3xoW,12,2021-03-08,Core,Ads
0014T000004kGse,50,2021-07-26,Core,Ads
0014T00000Aoo4T,75,2021-07-02,Core,Ads
0014T00000N8Xpi,25.75,2021-12-08,Core,Website
0014T000004kGse,50,2021-08-26,Core,Ads
0014T00000OzAfB,25.75,2022-01-11,Core,Website
0014T00000Aoo4T,75,2021-08-02,Core,Ads
0014T00000DM2De,103,2022-02-04,Core,Website
0014T00000N8Xpi,25.75,2021-11-08,Core,Website
0014T000004kGse,50,2021-09-26,Core,Ads
0014T00000MUQnT,50,2021-10-15,Core,Ads
0014T00000Aoo4T,75,2021-09-02,Core,Ads
0014T00000Qd1R2,25.75,2022-05-12,Core,Ads
0014T000008TpiQ,5.15,2021-01-22,Core,Website
0014T000004kGse,50,2021-10-26,Core,Ads
0014T00000Aoo4T,75,2021-10-02,Core,Ads
0014T00000G99vz,12,2021-11-03,Core,Ads
0014T000008TpiQ,5.15,2021-02-22,Core,Website
0014T000004xacp,25,2021-11-24,Core,Website
0014T00000Aoo4T,75,2021-11-02,Core,Ads
0014T000008TpiQ,5.15,2021-03-22,Core,Website
0014T00000Aoo4T,75,2021-12-02,Core,Ads
0014T000008TpiQ,5.15,2021-04-22,Core,Website
0014T00000QdR3Q,20,2022-05-17,Core,Ads
0014T00000IYwfz,20.59,2021-12-15,Core,Ads
0014T00000K5HtZ,25.75,2021-12-22,Core,Website
0014T00000IYwfz,20.59,2022-01-15,Core,Ads
0014T00000G9BH7,15.45,2021-07-03,Core,Ads
0014T00000IYwfz,20.59,2022-02-15,Core,Ads
0014T00000P0COx,20.6,2022-04-30,Core,Website
0014T00000G9BH7,15.45,2021-08-03,Core,Ads
0014T00000G9BH7,15.45,2021-09-03,Core,Ads
0014T00000N7zbR,20.6,2022-03-03,Core,Website
0014T00000G9BH7,15.45,2021-10-03,Core,Ads
0014T000004y98w,12,2021-01-20,Core,Ads
0014T000004y98w,12,2021-02-20,Core,Ads
0014T00000DEk8r,15.45,2022-04-21,Core,Ads
0014T000004kLWb,38,2021-10-03,Core,Email
0014T000004y98w,12,2021-03-20,Core,Ads
0014T00000BXjzD,77.25,2021-01-01,Core,Website
0014T000004xDIw,25,2022-05-15,Core,Website
0014T00000DEk8r,15.45,2022-05-21,Core,Ads
0014T000004xZUC,15,2021-10-24,Core,Ads
0014T000004kLWb,38,2021-11-03,Core,Email
0014T000004y98w,12,2021-04-20,Core,Ads
0014T00000BXjzD,77.25,2021-02-01,Core,Website
0014T000004xZUC,15,2021-11-24,Core,Ads
0014T000004kLWb,38,2021-12-03,Core,Email
0014T00000BXjzD,77.25,2021-03-01,Core,Website
0014T000004xZUC,15,2021-12-24,Core,Ads
0014T000004kLWb,38,2022-01-03,Core,Email
0014T000008WEkk,15,2021-04-17,Core,Website
0014T00000BXjzD,77.25,2021-04-01,Core,Website
0014T000004xZUC,15,2022-01-24,Core,Ads
0014T000008WEkk,15,2021-05-17,Core,Website
0014T00000BXjzD,77.25,2021-05-01,Core,Website
0014T000008UBLi,25.75,2021-08-06,Core,Website
0014T000004xZUC,15,2022-02-24,Core,Ads
0014T000008WEkk,15,2021-06-17,Core,Website
0014T00000BXjzD,77.25,2021-06-01,Core,Website
0014T000008UBLi,25.75,2021-09-06,Core,Website
0014T00000N7pk1,25.75,2022-04-02,Core,Website
0014T000004xZUC,15,2022-03-24,Core,Ads
0014T000008WEkk,15,2021-07-17,Core,Website
0014T000008UBLi,25.75,2021-10-06,Core,Website
0014T00000Qcvl3,101,2022-04-10,Core,Website
0014T000004xZUC,15,2022-04-24,Core,Ads
0014T000008WEkk,15,2021-08-17,Core,Website
0014T000008UBLi,25.75,2021-11-06,Core,Website
0014T00000Qcvl3,101,2022-03-10,Core,Website
0014T000004xZUC,15,2022-05-24,Core,Ads
0014T00000AmV4O,5.15,2021-01-21,Core,Website
0014T000008UBLi,25.75,2021-12-06,Core,Website
0014T000004kGYm,25.75,2022-03-29,Core,Website
0014T000004yO4L,77.25,2021-01-24,Mid-Level,Website
0014T000008UBLi,25.75,2022-01-06,Core,Website
0014T00000OzDRZ,15.45,2022-05-13,Core,Website
0014T00000N7rCS,103,2021-11-02,Core,Website
0014T00000KFIp9,5.15,2021-10-14,Core,Website
0014T000004yO4L,77.25,2021-02-24,Mid-Level,Website
0014T000008UBLi,25.75,2022-02-06,Core,Website
0014T00000QeDEZ,77.25,2022-03-25,Core,Ads
0014T000004yO4L,77.25,2021-03-24,Mid-Level,Website
0014T00000QeUjM,125,2022-04-29,Core,Ads
0014T00000FwzZX,15.45,2021-05-17,Core,Ads
0014T00000QdC5E,25,2022-05-15,Core,Ads
0014T00000D4PSb,50,2022-01-13,Mid-Level,Website
0014T000004yO4L,77.25,2021-04-24,Mid-Level,Website
0014T00000D4PSb,50,2022-02-13,Mid-Level,Website
0014T000004yO4L,77.25,2021-05-24,Mid-Level,Website
0014T00000EHsfz,10.3,2021-01-03,Core,Ads
0014T00000D4PSb,50,2022-03-13,Mid-Level,Website
0014T00000Fxsf9,12,2021-05-20,Core,Ads
0014T00000D4PSb,50,2022-04-13,Mid-Level,Website
0014T00000Fxsf9,12,2021-06-20,Core,Ads
0014T00000D4PSb,50,2022-05-13,Mid-Level,Website
0014T00000Fxsf9,12,2021-07-20,Core,Ads
0014T00000Ev7TY,20,2022-05-24,Core,Ads
0014T00000Fxsf9,12,2021-08-20,Core,Ads
0014T000004xEH0,10.3,2022-05-24,Core,Website
0014T000004yOQ5,25.75,2021-10-30,Core,Website
0014T00000Fxsf9,12,2021-09-20,Core,Ads
0014T000004yOQ5,25.75,2021-11-30,Core,Website
0014T00000N7jXF,25.75,2022-04-01,Core,Website
0014T000004yU0v,15.45,2022-02-03,Core,Ads
0014T00000Fxsf9,12,2021-10-20,Core,Ads
0014T000004xNyG,30,2021-01-31,Mid-Level,Email
0014T000004yTud,25,2021-10-07,Core,Direct Mail
0014T0000050gHt,10.3,2022-04-19,Core,Ads
0014T000004yOQ5,25.75,2021-12-30,Core,Website
0014T000004yU0v,15.45,2022-03-03,Core,Ads
0014T00000Fxsf9,12,2021-11-20,Core,Ads
0014T000004xNyG,30,2021-02-28,Mid-Level,Email
0014T000004xYmx,25,2021-11-20,Core,Ads
0014T0000050gHt,10.3,2022-03-19,Core,Ads
0014T000004yOQ5,25.75,2022-01-30,Core,Website
0014T00000N7jXI,25,2022-04-01,Core,Website
0014T000004yU0v,15.45,2022-04-03,Core,Ads
0014T00000K5DoJ,12,2021-11-20,Core,Ads
0014T000004yOQ5,25.75,2022-02-28,Core,Website
0014T000004yU0v,15.45,2022-05-03,Core,Ads
0014T00000LQyBD,25.75,2022-03-06,Core,Website
0014T00000K6Ilo,12,2022-04-30,Core,Ads
0014T00000GAPeN,100,2021-12-08,Mid-Level,Website
0014T00000BimlJ,20,2022-03-30,Core,Ads
0014T00000GAPeN,100,2022-01-08,Mid-Level,Website
0014T000004yvLm,10,2021-11-14,Core,Other
0014T00000GAPeN,100,2022-02-08,Mid-Level,Website
0014T00000N7zbR,20.6,2021-12-03,Core,Website
0014T00000GxAVs,25.75,2021-12-02,Core,Ads
0014T00000GAPeN,100,2022-03-08,Mid-Level,Website
0014T00000N7zbR,20.6,2021-11-03,Core,Ads
0014T00000N7pxm,103,2021-12-02,Core,Website
0014T000004y98w,12,2021-05-20,Core,Ads
0014T00000EFBNM,25,2021-08-22,Core,Website
0014T00000GAPeN,100,2022-04-08,Mid-Level,Website
0014T00000N7pxm,103,2021-11-02,Core,Website
0014T000004y98w,12,2021-06-20,Core,Ads
0014T00000N71Wj,10.3,2021-11-20,Core,Ads
0014T00000EFBNM,25,2021-09-22,Core,Website
0014T00000GAPeN,100,2022-05-08,Mid-Level,Website
0014T00000A1Xo9,48,2021-03-14,Mid-Level,Website
0014T000004y98w,12,2021-07-20,Core,Ads
0014T00000EFBNM,25,2021-10-22,Core,Website
0014T00000A1Xo9,48,2021-04-14,Mid-Level,Website
0014T000004y98w,12,2021-08-20,Core,Ads
0014T000004y2sr,30.9,2021-10-09,Core,Website
0014T00000JjCsk,25.75,2022-02-01,Core,Website
0014T00000EFBNM,25,2021-11-22,Core,Website
0014T00000A1Xo9,48,2021-05-14,Mid-Level,Website
0014T000004y98w,12,2021-09-20,Core,Ads
0014T000004xaIn,25,2021-01-10,Core,Ads
0014T00000EFBNM,25,2021-12-22,Core,Website
0014T000004y0hQ,15.45,2022-05-09,Core,Ads
0014T000004xaJ8,10,2021-06-18,Core,Ads
0014T00000N7tBq,25.75,2021-11-02,Core,Website
0014T000004xaIn,25,2021-02-10,Core,Ads
0014T00000EFBNM,25,2022-01-22,Core,Website
0014T00000FxF9U,25.75,2021-02-18,Core,Website
0014T000004y0hQ,15.45,2022-04-09,Core,Ads
0014T000004xaJ8,10,2021-07-18,Core,Ads
0014T000004xaIn,25,2021-03-10,Core,Ads
0014T00000EFBNM,25,2022-02-22,Core,Website
0014T00000FxF9U,25.75,2021-03-18,Core,Website
0014T00000IaOnu,77.25,2021-05-21,Core,Website
0014T00000BXV3n,25.75,2021-06-24,Core,Ads
0014T00000QdWym,103,2022-04-18,Core,Ads
0014T00000N7iwv,50,2022-02-01,Core,Website
0014T00000FxF9U,25.75,2021-04-18,Core,Website
0014T00000BXV3n,25.75,2021-07-24,Core,Ads
0014T00000N7mOo,25.75,2021-12-01,Core,Website
0014T00000N8HMD,10.3,2022-05-04,Core,Website
0014T00000QdWym,103,2022-03-18,Core,Ads
0014T00000FxF9U,25.75,2021-05-18,Core,Website
0014T00000BXV3n,25.75,2021-08-24,Core,Ads
0014T00000N7mOo,25.75,2021-11-01,Core,Website
0014T000004xAOT,100,2022-05-19,Mid-Level,Email
0014T00000BXV3n,25.75,2021-09-24,Core,Ads
0014T000004xZ15,5,2022-05-19,Core,Website
0014T00000BXV3n,25.75,2021-10-24,Core,Ads
0014T00000MUbzv,25,2021-11-16,Core,Ads
0014T00000BXV3n,25.75,2021-11-24,Core,Ads
0014T00000Ex4lg,154.5,2021-01-02,Mid-Level,Website
0014T00000BXV3n,25.75,2022-01-24,Core,Ads
0014T00000Ex4lg,154.5,2021-02-02,Mid-Level,Website
0014T00000BXV3n,25.75,2022-02-24,Core,Ads
0014T00000FB9SE,25.75,2021-10-02,Core,Website
